Name,Count
 ernie mc millan "wisdom",1
 Patricia Mckinnon,1
 Eric Le Donne,1
 M. D Sadowsky "Child of the 80s",1
 T. W. M. Philip "kitano_takeshi",1
 M. DUlisse,1
 Tyxa,1
 Johathan Jones,2
 David J. Keith,1
 Franklin Vizcaino "santo domingo",1
 John Dorough,1
 Crash and Burn,2
 Erika Sorocco,3
 M. Nie "JingjingMama",1
 Marc Black "stmm",1
 Dale Thorn,1
 irishrose,1
 Centurion,1
 RVE,1
 Michael Nilsson,1
 Gloria Bonner "Gloria Bonner",1
 Shakaarii Melendez "BMW Exotic Bella",1
 turkeypb,1
 Malcolm Dolan "Malcolm Dolan",1
 robert w pounders,1
 "hakoreh",1
 Eve,1
 Raoul Walsh,1
 ml0828,1
 Lovblad,2
 Keep the Fayth "Keep the Fayth",1
 Amy Arvary "new mom",1
 H. B. Grant "itchybluedog",1
 Norbert Warner "Bert warner",1
 Lisa N. Farnum,1
 KingsMagic,1
 I. Williamson,1
 Dirty Harry "arete",1
 The Specialist,1
 Wanda Mata,2
 Amy E. Cotton,1
 S. Goldberg,1
 Chris Mitchell "Chris",1
 Elizabeth Bate "Read for Life",1
 jesssrich "bjrd",1
 "skipmccoy",2
 dseong,1
 Nick Tropiano,1
 J. R. LaFave,1
 angry reactionary,1
 Ztimster "Ztimster",1
 P. Stewart,1
 Angel "Haydee",1
 Benny "bfox",1
 R. P. Chan,1
 Orion Bennett "wordsmythe50",1
 "erniebear",1
 S.J.B.,1
 Caroline Persinger,2
 scanpennett,1
 Flo,1
 Mrs Sass Buckets,2
 kyle2502,1
 Perry Black,1
 MickeyT "MickeyT",2
 Melissa D. Snyder "Melissa Snyder",1
 M. Womack "whutwhut",1
 Arnold Pressley "Far from Home",1
 Heath S. Vela "ZiNg31",1
 D Smolenski,2
 Edmond Tam,1
 Nick B,1
 R. McCarthy,1
 hisweetpotato,1
 Doug Henry,1
 Jon Augustine,1
 Daniel R. Degenhardt,1
 Roy E. Taylor "regt",1
 Conrad T. Costa "westerner",1
 Dan E. Williams,1
 Chase von,1
 boston bob,1
 Beth Smith,1
 slickmik "slickmik",1
 jazzlover,1
 John Greenwood "Gary in the Mornin'",1
 Nancy E. "Nancy",2
 Les R "Les",1
 The Box Of Doom,1
 Dahlia,1
 donald swan "donnie",1
 Jerome Gotti "JG",1
 J. Mckenna "maxoutkast",1
 HB33,1
 Mr. Rosa,1
 Marie D. Mello,1
 David Crosby,1
 K. Mccain "horror fan1766",1
 Middlebunny "middlebunny",1
 Brett Foster,1
 "time-traveller",1
 A. McLellan "Mister. Melodic Perfectionist",1
 daphne102,1
 Timegoesby,3
 Rose R.,1
 Casey W. Newman,2
 Victoria Greenia,1
 trr26,1
 Antonio Maisonet,1
 Tiffany Dillow,1
 M. Tahon,1
 G. Roberts,3
 M. Gustafson "Mel",1
 Howard M. Kindel,2
 cintya v niquen,1
 Snuggy,1
 lmwy83,1
 Starrwit,1
 charles,2
 To Mai Ling Janet,1
 FargoUT "Boyd P.",1
 Sableknight,1
 Sharon T. Chamberlin "Sharon 8=)",1
 FlubberMunky1623,1
 R. Long "JaminRebel",1
 Pat,1
 Jin Wan,1
 Matty's Mom "Katie M.",1
 Bob Waskiewicz,5
 mike phillips,1
 Cliff Ball,1
 annette "enteranet",1
 Pam,3
 djhexane,2
 Pugmom "lover of dogs books and horror movies",1
 Daniel A. Kirkpatrick "dank105",1
 V. Myers "ValrieM",1
 Hubbal H. Coffman,1
 Lavishn116 "Lisa",1
 quatphysh,1
 "sneetch56",1
 M. Larsen,1
 M. Hoagland,1
 Jenny (vlad@pop.usit.net),1
 Scott K.,1
 dipset advance,1
 Owen S. Okel,1
 Thomas,7
 Pam R,1
 Tamise Van Pelt,1
 Angel "Squirrely",1
 C. R. Reade,1
 JOHN P. HANSSEN,1
 CSH "CSH",1
 frankebe,1
 M. K. Sweeney "Film Enthusiast",1
 The Dude "This aggression will not stand",1
 gdeezy,1
 Bliss,1
 Water Walker,1
 Robert Tucker,1
 Written Word,1
 M. Mazur "Monster/Horror Fan",1
 Pre-Paid Premium Shipping "Prime",1
 Seda,1
 Terra White "dansgirl",1
 Gary Davis,1
 Julius,1
 Katharine Leigh "Katie",1
 P. L. Mai "Phil Miller",3
 Helen_Npt,1
 Patricia Galvez,1
 D. Graf-Dekking "greytheart",1
 Capt. Freaky,1
 S. Eskins,1
 Briggs May,1
 Jade,1
 Blayne Levin "book worm",1
 J. Cunningham "Rev. Doctor",1
 jody,1
 East Bay Jen,1
 Ghoste Kruegar x,1
 Kim D. Crawford "n/a",1
 Georgio Alfani,4
 Jungatheart "jungatheart",1
 R. Roberts,1
 artifice "artifice",1
 Trevor Willsmer,18
 Sergeant Pepper "Sergeant Pepper",2
 Anthony Siokos,1
 C. Giroir,1
 kennedy19 "kennedy19",1
 Richard K. Mcpherson,1
 Fred Maples,1
 Simon Crowe,2
 S. Tucker,1
 Chris Chaos "Chris",1
 WiscDance,1
 Clay  G,1
 G. Wimer "movie minder",1
 D. C. Romero "Diamondsnthsky",1
 Kim F.,3
 Azarriah,1
 Jayvee Chun,1
 C. Freeman,1
 N. Cooper "olive_and_lute",1
 ÿric,1
 Steviefan,1
 Mark Norvell,2
 Wayne S.,1
 Mr. Michael R. Papierniak,1
 Javier Bardem's Dong "Ten Inches",1
 Eden Freeland,1
 M. Caedus "Bane1122",1
 Heidi L. Ragle "evanswife",1
 The Blue Baron "foxbasealpha",1
 Debbie Lee Wesselmann,3
 Vincent R. Corvaia "yourpalvince",1
 TheCookieMonster,1
 Elwood Conway "elwoodc",3
 Kristin "Kris",1
 moonbuster,1
 Mark F. Henderson,1
 S. K. Wilson,1
 Ryan M. Widmyer "sharpshooter720",1
 S. Kosloske,1
 V. Wong,1
 Brenda Cluff "Brenda Cluff",1
 C. Peden "Razor",1
 David Coy "Author of the Dominant Species Series",1
 Angela Star "Angela Star",1
 RMCK16,1
 Dan the Man "Patient Parent",1
 Patricia R. Andersen "redheaded booklover",1
 James J. Varela,2
 navni "..",1
 Roberta Cram,1
 Kiki "Kiki",1
 Cornel Collins "Classic Buff",2
 K. Brittain "kimrob4121",1
 David E.Finley,1
 Claudio Di Gregorio "ClauDG",1
 Harkanwar Anand,10
 S. Cox "Sweet Sue Ohio",1
 jschristian44,4
 Octopusrex,1
 Kathy Belford "Kat",1
 Jane Anderson,1
 Kim Kozbial-Hess,1
 R. Alexander "RA",1
 Kevin D. Gong,1
 Artemisia,1
 a New Yorker,1
 Antiquarian "Old Books Old Friends",1
 Marcio Neves,1
 AceFire "M - LITA",1
 Ahmed I. Obakhume "Makogun2",1
 Ar Parrott,1
 CP in FC,1
 Michael Kinane "AUDIO/VIDEOPHILE",1
 lavrn,1
 J. J. Sargent "jesteratsnetnet",2
 Christopher B. Book "Ccook",1
 Pablo Nadal Moron,3
 K. Evans "allergyqueen",1
 Sylvia F. Barley,1
 floyd,1
 Nancy C. "NANCY",1
 Barnaby J.,1
 "big_ono",1
 robtmorg,1
 Je C,2
 S. Cunningham,1
 Lisa Lavins,1
 S. Organ "Filly Film Fan",2
 B. Smith,1
 Jack Jones "Reviewer",1
 "yourlittlesplerk",1
 Thomas Tousignant "music & photography",1
 M. potter,2
 Proud Mom,1
 Starlite "Sci-fi fan",1
 C. Ream "xdelusion",3
 Janet Riddle,1
 socrates17 "socrates17",2
 CFG,1
 Jiseok Jeong,1
 D. Walker "SD",1
 Allan Davidson "allan davidson",1
 RMC "RMC",2
 Jacque Boeriu,1
 Ciaran Nolan,1
 Josh "Josh",6
 loveyourdog,1
 A. Valentino,1
 Julia NYC,1
 OperaSinger,1
 bixodoido,2
 Lucas Biddle,1
 Antonio Canas,2
 John S. Brandte "NewLeafTurning",2
 Jason M. Davis,1
 The Rarebit Fiend,1
 djebel06,1
 Fernando Gastelo,2
 Judie C. Rall "spiritjoy",1
 kelly1,1
 Clyde the clutch "Clyde the Clutch",1
 Deborah D. Conicelli,1
 Kyna M. Hoeh,1
 David Kleist,1
 merm,1
 T. Margrave,1
 P. Kenyon,1
 MJN76 "mjn76",1
 Marie C. D'angelo,1
 Princess Mom,1
 ky123,1
 Sheila G. Rice,1
 mdmax09,1
 Sharon Bailey,1
 Norman Koller,1
 C. M. Overill,1
 J. Mousso,1
 "accroya",5
 C. Holmes,2
 Russell Goodall,2
 Amy in Vero,1
 A. Crafton,1
 Ryan Summerfelt,1
 Yoso "Samui",1
 wheeliemama,1
 Joaquin Crusellas Padros "Sharrukito",1
 Fabio,1
 nomayyy,1
 Sgt-USMC "Grunt Ret.",1
 kayhil "Kayhil",1
 Karlito Brigante "I'm Gonna Die Big Time",1
 S. Herring,1
 Bruno van Helsing,1
 JOHN BRUCE,1
 Hype Currie "scholar of pop culture",1
 "willywonka121778",2
 marcvdp,1
 William Brooks,1
 nicole,1
 Jarber3 "Jarber",1
 Adam Rosencrantz,1
 R. Bivens,1
 Sorefingers,1
 "thermogirl",1
 Russ "CarnageX",1
 "onslaught524",1
 Kerry A. Johnson,1
 Joe Momma,1
 "the_matrix_is_real",1
 D. P. Baker,2
 M. Darroch "Mikey!",1
 Glamour817,1
 Samoca,1
 KIRK A RADECK,2
 gerard ogrodnick,1
 T. Blakeley,1
 Roy E. Oetting,1
 MJ. "Red Light",1
 T. Hahn "Gadget",1
 Joseph Summers,1
 "deathrattle",1
 Lebron James "Lebron23",1
 Liberty43,1
 Dr. O'Boogie,2
 Geminiguy,2
 lonniebeale "lonniebeale@yahoo.com",1
 Barbara Sonin "Lunamoon929",1
 Athena Spencer "Athena",1
 N.Y. "N.Y.",1
 night book owl,1
 "lorgas1",1
 Andy Klein,1
 Octavius,13
 S. andersen "No censorship world",1
 isingforhim,1
 peaceful1,1
 Grant Allan,1
 LostInALonelyWord,1
 D. Haney,1
 Sprd83,1
 Carolyn Earls,1
 ricky "ricky",1
 Mary C. Scurfield "cocochanel",1
 "laurel212",1
 Das Book,1
 MLC "MLC",1
 Annette Montgomery,1
 Kelly Woo "housewife extraordinaire",1
 johnjfh,1
 Gregory Barlage,1
 Andrea M. Stevens "AMS",1
 M. Harris "mike16437",1
 Dr. Laurence Raw,1
 D. Lauer,1
 R. ZUNIGA,2
 Disciple of Christ "Chuck",1
 Soulmonkey,1
 Scadhog,1
 Dr.Blu,1
 Larry's super 8,1
 T. R. Watson,1
 Sparks,2
 B. Mc Donald "Trip the Light Fantastic",2
 DaveinOz,1
 chuckie,1
 innosynze "l49backer",1
 el dangeroso,1
 lisa,1
 Fruit Loop,6
 E. Akers "dizzy lizzy",1
 Bob Hizzope,1
 S. Thyng,1
 J. Kara Russell "Actress/Artist/Musician/Writer",2
 Big Kid "Robert",1
 MWebb,2
 zs,1
 Nathan Lehmann,2
 NJ Dad,1
 M. MacMahon,1
 "seckinger32",1
 Larry Mark "editor of MyJewishBooks.com",1
 Elaine L. Coblentz "nightowl",1
 Tony,7
 hotnspicy,1
 M. McNerney,1
 Vania Faria,1
 BreitBooks,1
 Eric Olsen,1
 OceanGurl1975,1
 Nicholas Carroll,2
 Mary DiGregorio,1
 Wiggler,1
 E. E. Kuersten "Psychedelic Surgeon",1
 thebaroness69,1
 A. Burbach "Michael B.",2
 Danilo C. F. Souza,1
 Mrs. P "Mom to 3",1
 Enjolras,10
 Plucky Dad,1
 Mark Hydock,1
 TOKER,1
 Jo A. Floyd,1
 Raza Ali,1
 William Dossett,1
 Charles A. Evans "Allen Evans",1
 Gertrude Buck,1
 "abrav",1
 Julian J. Robinson,1
 schnecke21,1
 Springtownspears,2
 ---- N. Miller "Be Honest",1
 Jorge Spanger Gorigoitia "JOTA",2
 marco,2
 Daniel A Moir,8
 B Bailey,1
 Jeffery L. Richardson "THE HIGHLANDER",1
 Author Brian Wallace (Mind Transmission Inc.),2
 Wayne T. Drager,1
 Stranger in the land,1
 D. Acosta "discipulo",1
 Crystal G. Woolsey,1
 Carol Nichols "Otaku moe!",1
 Jampege,1
 Al-duha Moore,1
 Alan H. Treiber "Doc In CT",1
 Lynn Foxx "Lynn's Cafe",1
 Daddy07,1
 Discokitty95 "Susan",1
 Joseph Jordan,2
 JD "Jozef",1
 Michael S. Whitman "michaelwsf",1
 henry krinkle "tough nut",1
 Boss Fan,2
 Keith in L.A.,1
 M. Okada,1
 Thomas Erickson,1
 Brian Taylor,1
 Jeremy M. Ward,1
 Lina Collado Garcia "dog lover",1
 Jeraldine A. Council,1
 Meadowfairies,1
 "ghettoliz",1
 violet "violet",1
 Dr. Jerry M. Francesco,1
 snakecatcher2000,1
 E. Johnson "gina213",1
 H. Masbruch "maestrogirl",1
 A College Student,1
 Bradford S. Smith,1
 Lil Lo "Rett",1
 A. Delaney,1
 Freelancer,1
 Jason Kirkfield "The Pride and Sorrow of chil...,6
 Ruben R. Martinez,1
 S. Smith-Peter,4
 *** "AC1962",1
 Marie Tuttle,1
 aloha dreamer,1
 Crack Fox 500,1
 Brandon Curtis,1
 Lillian,1
 Robert H. Miller,1
 Momoko,2
 G. Levin,1
 K. Vaske,1
 Floyd Turbo "carl0086",1
 Viewer,2
 KED,2
 R. S. Brent,1
 b525 "Becky",1
 fresnomike "fresnomike",1
 Rabid Wombat,1
 W. Noshie,3
 J. Rhone "adroitpirate",1
 Rakotofotsy,1
 Bruce Scherer,1
 Rachel Freeman "flannery7",1
 N. Williams,2
 Bleary,1
 Heartfailure,1
 C. L. Hanson,1
 Blue Tyson "- Research Finished",1
 S. Fraser,1
 EnergyWork,1
 Leisure Larry,1
 "anniececelia",1
 Double D "Double D",1
 A. Riddick "Lynn",1
 Raffs16,1
 SMiF.N>WEsSuN,1
 Lola of the Keys,1
 James D. May "Freak",1
 BrotherSpider "Spider",1
 Melinda E. Pagel "Setzer Lover",1
 C. Canter,2
 Wong,1
 Tatya "Wool Thumb",1
 Edward E. Lambert,1
 Christopher Peters,1
 Raiden777,3
 Mom-Um,1
 Scott Woodland,1
 HRBLindberg,1
 DinwoodieUSA,1
 Gabriel Hernandez,1
 Markcm "Markcm",1
 breakfromreality,1
 Tech Guy,1
 M. Morgan,1
 Brendoncore Annesley "apathetic",1
 Japanese student,1
 Frog,1
 gokimon,1
 Gary J. Cumming,1
 Uncle Jerry "American Beauty",1
 Elaina A. Sizemore,1
 Nikki K,1
 Book Lover,1
 Timothy B. Kemash,1
 Edward E. Switalski,1
 Dr. Cardinal "Cardinal Bound!!!!",1
 Carol,3
 M. G. Mora "Bad Wolf",1
 Steve "xtcr7",1
 Jessi Ann "krazegurl_ds",1
 T Doubles "dascope",1
 Diana L.,1
 "reteip",1
 Mark Brooks,1
 Kwan Yin,1
 Lucy D.,2
 G. Gavin,1
 amazonMom "L.H.",1
 IGOR LUCAS MENEZES AGUIAR,1
 Oscar A Wiggy "Oscar A Wiggy",1
 Sonja,1
 Karen McGinn,1
 Paul L. Adams "Photographer",1
 James D. Leverton,1
 chang wufei,1
 R. Kirby,1
 Andrew Frame,1
 R. Isherwood,1
 E.J. Disfarmer "EJD",1
 L. Robinson,1
 S. Ayer,1
 Michael J Harrington,1
 Nick,10
 patricia laverty,1
 John P. Hargrove "mystery writer",1
 ScottJ,1
 P. Churchill,1
 R. M. Macaraeg,1
 Joan Group "dvd buff",1
 Mrs. Shannon Balderas,1
 E. Patchell,1
 Cris and Mike "Cris",1
 "timgrossklaus",1
 Pit O'Maley "Moon Man",1
 Dirk,3
 D. Newberry,1
 "gottliebschaller",1
 D. Fair,1
 janna,1
 R. K Willis,1
 Holly Winters "Holly",1
 Stephanie D. Salehi "vast_moon",2
 Disney Movie Fan,2
 J. Kent Layton,1
 Jukes,1
 Jason E. Johnston,1
 W. McLaughlin,1
 Terry A. Khan,2
 R. Patton,1
 Richard Cody "witer of fine and not so fine p...,1
 E. L. Panacciulli "Elpana",1
 Antoinne C. Barnes,1
 Guy T. Saperstein,1
 Rupert White "sayno2drugzx",1
 Film Noir Fedora,3
 M. Codo,1
 specer,1
 O. Lisofski "dermot mulroney fan",1
 emjayw,1
 Kim S.,1
 missy99 "horrorlover",1
 Culture Vulture "realwildchild",1
 L. Peyronnin "liquidlen",1
 gameplayuh@hotmail.com,1
 J. A Bowen "tabithajab",1
 Miss Patel "Amita Patel",1
 William Jones "txbjones",1
 Jaime Silvela Maestre,1
 Alan A. Elsner "Alan Elsner author",1
 C. S. Junker "soul_survivor",3
 K. Hartley,1
 Matthew "cricketmsv",1
 R. Pell.,1
 Hinkle Goldfarb,1
 M.V.,2
 Tina Rice "TRL",2
 D. Kent,1
 Edward,4
 Angie Mendez "NWV",1
 Jack Felson,1
 Kyle Wallace "Kyle",1
 coopertex,1
 c. p.,1
 "bill_lane",1
 William Highfield "topchoicevideos",1
 David Kaminsky,1
 aloha from hawaii,1
 Carolina213,1
 Smokey "old movies fan",2
 David Merrithew "dmerrith",1
 Ellen T.,1
 K. J. Bryant "peachycream",2
 Esteban Pastore "dark knight 2008",1
 E. Lee,1
 Tracey Carter,3
 Jo Ana Starr "Mind-Body-Spirit",1
 Miguel Torres (the american version) "Taco!",1
 Kirby Burnett,1
 Good Doctor,1
 Henry J. Grimm "H. Grimm",1
 Phillip Carlson,1
 Isabella F. Mcfarlin "Mary Grace Venable",1
 Troy,1
 Wave Link Corp,1
 GSW,1
 Eleta K. Parris "AUTigress",1
 robbie "robbie",1
 Ronny Sevilla,1
 Charthead,1
 Mdzialo,1
 John Targa,1
 Trevor Seigler,2
 W. Watson,1
 W. Dobni "dobni",1
 M. Kusumoto "Window warrior",1
 star31b2,1
 Q. J Solis,1
 J Eric Miller,1
 Ms. Nicole R. Hardy,1
 Claudia McKinney "CrAzY BaG LaDiEs",1
 Britt Schramm "Comic Book Columnist",1
 dinu,1
 David R. Watson "Doc",1
 Mike Chicago "Mike",1
 Galamouse,2
 Elitium "Emantra Warrior",1
 John Ware,1
 Nora "Nora",1
 Aubrey18,1
 Mathew,1
 Music Lover in Omaha,2
 Gerard Fagan,1
 SC "SC",1
 ddddgee,1
 RLangdon80 "Ron",1
 Irfan A. Alvi,5
 Gregor von Kallahann,5
 Kat Cole,1
 Ghassan Bendali "iGass",1
 Woolybugger,1
 Cynthia L. Hasting,1
 C. C. Walker,1
 sunnylandcat,1
 THIERRY HUMBERT,3
 VeganBeachbum,1
 German,1
 Gary Nilsen,1
 Tanika L. Carroll,1
 Bradd,1
 m. nimerikus,1
 F. Robbins,3
 PumpkinGrower,1
 brewster22 "brewster22",1
 Joe Sherry,9
 Olivia Plank "Livvy",1
 Nick D,1
 Ben Rowland,5
 Joseph B. Rue "Joe",1
 Raymond Standing,1
 A. E Rothert,1
 Nancy Hodges,1
 Quirkywriter "karieo",1
 Amy Donnelly,1
 Manny Hernandez "@askmanny",4
 patrickmabry,1
 munky,1
 L. Smith-B. "Just Tryin' to Help",1
 Erica J. Dymond,1
 Terri L. Mcdaniel "toolsaholic",1
 hbbadboy19,1
 A. Potheen "RER",1
 Chalkbrd "chalkbrd",1
 Just Bill,3
 Iryshkidd,1
 mike g "mrperfect231",1
 Linda Juarbe,1
 P. Heidenberg "Stuck in the '80's",1
 Tim Warneka "Leadership Expert Keynote Speak...,1
 Martin W. Ward,1
 Daisy Primrose "Word Paramour",1
 Laura "reader",1
 "agedparent",1
 Sandra Finkelstein,1
 Ed. Mireles,1
 Kathrine Clouse,1
 Josh W. Scheider,1
 Weston J. Kathman,1
 S. C. Shevchik "Shelfly",1
 Lance,3
 Patric Lagny,1
 L. Webb,1
 M. Lamb,1
 "balldrew",1
 "sorises",1
 chuck,1
 Mar. "MAr",1
 Chris "Chris",3
 Gabrielle Janik "Sydney gal",1
 wayne Kendrick,1
 JCKC4,1
 Claudette H. Wood,1
 L. J. Burton,1
 Hoops,1
 Brianna Smith,1
 Carmen L. Plaja,1
 Linda Collins,1
 Leon A. Cloutier,1
 horror_lover316,1
 the masked reviewer,2
 Teresa,2
 bezoarrn,1
 TMJohannessen "TJbookcraze",1
 Ed & Jane L. "World Citizens",1
 Jo Papa,1
 Mr. JKW "jkw",3
 Noelle Eiram,2
 Jim&Yvonne,1
 Laraine P. Anderson,1
 Greg Lovitz,1
 Linda M. Duke "frog diva",1
 Mark Cleghorn,1
 C. A. Davidson,1
 Naoki Nomura,2
 R. Sinclair "Mr. Sinister",1
 Lamar Jackson "Lamar",2
 Kevin R. Pyrtle "Wtf-Film",1
 fles74,1
 Syd Vaughn,1
 Alicyn N. Eastlack "Alykat",1
 Rebecca,11
 V. C. Mumpower "vcmumpower",1
 A. Pena,1
 J. Meyerson "jules",1
 Keith Moore,1
 B. Gundy "the fog",2
 Stephen A. Lund,1
 Jana A. Malmberg,1
 "ragefan12399",1
 Big Frank,1
 Fabrizio Giuseppe Coletti,1
 Avid Reader,9
 willie muniz "wil",2
 "politicalnut",2
 Jeremy O'Mara,1
 Alex "ironeagle214",1
 Erik Ferenz "elangomat",1
 C. Jack "Better Health News",1
 ladybugmom "mom Thier 300",1
 Shannon L. Richards,1
 Lara Ash,1
 Lorenz Wildhaarig "Lazarus",1
 Any Kiara "Ren Xiaoqi",1
 Krystal,1
 K. Webster "KRW",1
 Bup-Bup,1
 Rabbit "Rabbit",1
 Deborah A. Depaola "The NEW Wonder Woman",1
 George B. Moise,1
 "purplehawke",1
 Balthazar Von Eck,1
 johan,1
 Seth C. Howard "pops",2
 T. Hilton,1
 unicornpeg,1
 J. Kamats "SCI-FI NUT",1
 jason,2
 Kim H. Aubry,1
 In Search Of...,1
 Shawn R. Finch "ShawnCalvin84",1
 Peter Obrien,2
 Andrea Gibbons,1
 Marsanik Lapp,1
 white_rose_8671,1
 nicolascagefantothemax,1
 BeagleLuvr,2
 Christopher Beck,1
 Michael D. LaBelle,1
 Lickablepiercing73,1
 Daniel Mendoza Villa,2
 Keith W. Galloway,1
 Doug Gollihar "Texas Author",1
 David Nelson,1
 Swami B "Swami B",1
 Amy D. Murray "ARIGARAGESALES",1
 Dr. Tom,1
 Virginia,2
 J. Beck,1
 Gabriella,1
 Chris,17
 Rachel Cook,1
 A viewer in Chicago,1
 Nick Miles,1
 "thegame8866",1
 Hermione,1
 Wis_mom,1
 Bang Potential,1
 M. Wiese "infallablecritic",1
 Ali,1
 Nanapat,1
 Trent Tico Maggie,1
 Kelli A. Hollis,1
 Mrhall,1
 Nathan Dickey a 15 year-old reviewer,1
 Mom Of 4 under 8,1
 C. Bowsher,1
 Duchess "Duchess",1
 C. Flynn,1
 E. Johnson "Skwidd",1
 William J. Turgeon,1
 ashley,1
 Daniel G.,1
 Lawrence Brown "Larry Brown",2
 Michael A. Maionchi "Mike Maionchi",1
 Stewart Griffin "Stew",1
 TheGerm,1
 Jeffrey A "Jeff",1
 Weird One,1
 WWII Buff,1
 WALTER BRAZIL,1
 Mensor "Mensor",1
 Sivarama K. Madireddi,1
 A. Pendleton,1
 Rick "filmtruth",1
 Bretta,1
 30nothing "thirtynothing",1
 "westphillyig",1
 Bryan Hargrave,1
 G. Garner,1
 Bri,2
 L. Butler "lilpiggythrasher",1
 Donald Walker "Don Walker",1
 Bre,1
 kei,1
 mvasquez,1
 O. Wandler "Stern Fan",1
 Blenda Bewley "Blenda Jo",1
 J. Wofford "homeschool mom",1
 jon1 "u1",1
 Jessica Valli "indigbubb",1
 Hamster Army,1
 Noah K. Owings "-Noah",1
 Ben Milton,1
 X. Huang,1
 David J. Brown,2
 LFB1121,1
 Raul Duke "Gonzo HST",2
 Bruce Young,1
 V. King,1
 Biondina,1
 C. Powell "It's Always Sunny",2
 hille2000 "hille2000",9
 Daniel B. Clendenin,3
 Ryan Stuart "Ryan",1
 Stephanie K.,1
 Glenn,2
 Treshonia Reed,1
 Zachary Miller "Stargate Enthusiast",1
 Solaris,1
 Andrea "66bug",1
 Heather Fichtman,1
 Lee Reeves,1
 Mark O. Worrell "timeless listener",1
 Steve Tabor,1
 B. Thomas,1
 Knight Poet,1
 E. Westaby,1
 Steve Toldy "waterdog596",1
 Michael Thao,1
 Marty Watson "Never late for supper",1
 Matthew Horner,18
 Freneau F. Bridges "Neau B &#34;workout momma...,1
 Victorin,1
 K. Hoy "New Mom",1
 C. P. Jackson,1
 Salvatore Mono "Salvatore Mono",1
 Jaime A. Sanchez "scales1020",2
 Victoria,5
 A. Bender,1
 C. Lofthouse,1
 Lady Murasaki,2
 D. Jeter "DwayneJ",1
 IMF Agent Sam Fisher "IMF Agent Sam Fisher",1
 kingscapes,1
 "bas_2000",1
 Dr. Richard Daystrom "creator M-5 multitroni...,1
 Beagle One,1
 Cylb,1
 Nicole Piehl,1
 J. arroyo "GOLF NUT",1
 aaroneddie "aaroneddie",1
 Gina Kelley,2
 "genius985",1
 "films41310",1
 Dutchman,1
 J. Chang "eva05",1
 R. A. Vlasic,2
 poe "whats the point?",1
 Ricky Foster "thebadgeusa",1
 never disapionted,1
 Nicholas A. Ziinojr,1
 "fcb_cb",2
 Michelle Chancey,1
 Daniel R. McDonald "Mr. Nice Guy",1
 Southern Belle "x-files fan",1
 kiwifilmbuff,1
 Will Pearce,1
 M. Shelton "Projection Guy",1
 Amadeus,2
 Dana-Dane,1
 test "test",1
 Revae,2
 Jean9 "At home Mom of 4",1
 Alessia Lev "Happy Mamma",1
 J. Full "jf",1
 Trance Roberson,1
 Ibochild,2
 Victoria A. Giardina,1
 FrKurt Messick "FrKurt Messick",3
 Michael Northrup "fiction fan",1
 K. Hernandez "Moni & Keith",1
 James K. Reinert,1
 Pet Nemo,1
 Lawyeraau,40
 MkJ,1
 Shell "me shell",1
 Evan M. Vickers,1
 George Romagno "Avid Reader",1
 Jeanne A. Cullinane,1
 Environmentally Conscious Bargain Shopper,1
 ZombieDogg "ZombieDogg",1
 N. Farquharson,1
 Emily,8
 John H. Eickhoff,1
 gwenfan "08,1
 W. Lucas "wvl",1
 Jason Robicheau,1
 Jon Cruz,2
 Mr.Big,1
 Anton Tobias,1
 Lauren H. Lavine "Highlandlasse",1
 Michael Kilgore "carloadbooks",1
 M. Hurst,1
 Jaleah "&#34;39again&#34;",1
 E. Sicuso,1
 Patricia L. Wren "IBGermanfrau",2
 Rocannon MacGregor "zenfire",1
 D. B. Levenstam,1
 SanD,1
 Leonard Starks,1
 MacTripper "vertebrate iconoclast",1
 S. Enos "Sam",1
 Dave "crimsonthornrules",1
 Jay Slowiak,2
 M. Henson,1
 David Cady,2
 Mr. D. Kalley,1
 Matt Tuozzo "The Chisa",1
 Peter Wallace,1
 R. Hodgson "DVD Collector",1
 Larry Gray,1
 Dino,1
 "mallrat1",1
 BaseballFanatic,1
 Lynn Crook,1
 Elizabeth Winkelman "life-long student",2
 black,1
 K. DeFreitas "NY Book Lover",1
 Froilan P. Barra,1
 Linda Matthews,1
 Vince Cheung,1
 Brooke276,2
 Damian A. Montoya,1
 Steven A. Finley,1
 S. M. Rawls "realistic",1
 A. Cory,1
 calvinnme,10
 Brown Eyed Girl,1
 Amazing Me,1
 N. Zacharis "thepatriot13",1
 Yolli,1
 J. Martin "movie buff",1
 GARDY,1
 Lassy "HARHAR",1
 J. Kelly,1
 Vermonter,1
 Pamela J. Cook,1
 MOLS,1
 Brian Hunsaker,1
 M. Starkey "AustyKai",1
 Pepper Fatso,1
 Kenneth L. Schwartz,2
 Frank Alexis Jr. "Airbrusher Extraordinaire",1
 wwbrandy123,1
 ABEL,1
 Albert Cruz "acruz 173",1
 Laura Alberts,1
 Daniel Mano,1
 Melody,2
 collectorlady53 "Linda",1
 Sean M Histed,1
 Vitali Silitski "Big Brother",1
 Dr. David Webb PhD,1
 Marco,1
 Karen Mireles,1
 Marce,1
 Aquiles Troy,2
 Kelvin MacGregor,2
 Juan Jorge Villarreal "Chacho",1
 nurseboy,1
 Christine P. Headley "&#34;CH Equestrian&#34;",1
 G. G. Decker "colonelrambo396",1
 drawesome,1
 Miss Jane E Parker,2
 A Positive Guy "Jay",2
